(written by ASE)

30 atoms
1 atom types

0.0      6.8865380861659231  xlo xhi
0.0      6.6466484242158739  ylo yhi
0.0      7.8650020430498104  zlo zhi
    -2.0931071764645077     -1.6328278210089677     0.62673178376495076  xy xz yz

Atoms # atomic

     1   1     0.14042392960092021      4.2128969843603148      3.4192083832777769
     2   1       5.152259514831055      3.3934127016370335     0.45311441555867904
     3   1      3.0340336022416263       3.019089210906138      7.7088227376390073
     4   1     0.21126121233416684      3.8493605939224995      6.2435307173104722
     5   1    -0.58551239068722705      5.7231901219103545      1.9228166056584053
     6   1      2.5537152599425226      2.8838093963640423     0.49337831911250007
     7   1      2.1871043787277564      6.1668829302599857      7.1484409592664768
     8   1    0.027467992247288076      4.5749194643312192      2.6212636697781955
     9   1     0.76245480310423197      5.6474861880193892      7.7127647926078353
    10   1      4.9747135068353385      1.8695794278461673     0.47915399517063084
    11   1       -2.62678655191386      5.1524022952594919       5.542294250104093
    12   1     0.53860211947827352      3.8480002037782559      1.7806602601786103
    13   1    -0.79326016584511416      6.8998026374214518      5.4425778052097868
    14   1      1.3314749520686693      6.1662538906005731      5.4897213890628231
    15   1       5.049272710849201      5.4356666946965042    0.090984305913801133
    16   1    -0.13070955125410455      1.4944611902665881      7.8011683800418723
    17   1      3.1491361547869241      1.1751385191518404      3.0546435967670997
    18   1      1.5593311674616885      3.4765257272178811      7.3187662355768843
    19   1      4.1951281777203446      4.7421614042779714      2.9592365059516186
    20   1    0.061858876934570095      3.6684792061549651      2.3162602485665853
    21   1      2.0489785659127868      3.1031816648124591      5.2500923592172999
    22   1      6.0678067413932739      1.0138525234265527      2.5368408337548445
    23   1     0.34060062479042807      3.3600155598671155      3.0067475222983537
    24   1      2.0773073219494824      1.6741078121230575      5.3006876643449807
    25   1       -1.78687552519378      2.4618344918390811      6.4002721253993355
    26   1    -0.76799858234754492      2.4665521707929217       5.896102997889038
    27   1     0.81443750227897271      6.7729339895698848      7.1953193419219428
    28   1      2.1386084348082619      4.4714846224791334     0.58814332632305288
    29   1     0.72557635437903767      6.6425305446670642      1.8624472212314997
    30   1     -2.0397855401827947      4.3737774825172879      3.8188379619215906
